"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2019,201901,36417,2019000394207,45201.6,2019000364171,10604,1,1,45201.6,0,0,2,28,1,1,100,0,0,10,101,1,10,50000,1,11
2019,201901,36417,2019000394207,45201.6,2019000364171,10604,1,2,56966.4,0,0,1,26,1,8,801,0,0,10,101,1,10,54000,1,11
2019,201901,36572,2019000401098,9907.2,2019000365721,12604,1,1,10062.0,1,0,2,53,4,1,100,0,0,10,101,1,10,70000,1,11
2019,201901,36572,2019000401098,9907.2,2019000365721,12604,1,2,13467.6,0,0,2,21,6,1,100,0,0,6,65,1,10,6000,1,11
2019,201901,36726,2019000409936,27399.6,2019000367261,12304,1,1,27399.6,4,1,1,36,6,1,100,1,100,2,22,1,10,27800,1,11
2019,201901,36881,2019000417824,21362.4,2019000368811,11204,1,1,21362.4,2,0,2,46,1,8,818,0,0,10,101,1,10,110000,1,11
2019,201901,36881,2019000417824,21362.4,2019000368811,11204,1,2,22291.2,2,0,1,48,1,8,818,0,0,6,63,1,10,100000,1,11
2019,201901,37191,2019000433765,12384.0,2019000371911,10604,1,1,12384.0,0,0,1,32,6,6,610,0,0,10,101,1,10,70000,1,11
2019,201901,37191,2019000433765,12384.0,2019000371911,10604,1,2,18576.0,0,0,1,31,6,6,610,0,0,10,101,1,10,65000,1,11
2019,201901,37965,2019000472748,19814.4,2019000379651,10804,1,1,19659.6,0,0,2,28,6,6,600,4,460,10,101,1,10,40000,1,11
2019,201901,38584,2019000502790,23839.2,2019000385841,20604,1,1,23839.2,1,0,2,38,1,1,100,1,100,7,71,1,10,12000,1,11
2019,201901,38584,2019000502790,23839.2,2019000385841,20604,1,2,24613.2,1,0,1,39,1,1,100,1,100,8,81,1,10,45000,1,11
2019,201901,38894,2019000518351,12848.4,2019000388941,90004,1,1,12848.4,0,0,1,58,5,1,100,0,0,11,116,1,10,105000,2,20
2019,201901,39048,2019000525893,6501.6,2019000390481,20204,1,1,6501.6,1,0,2,56,4,1,100,0,0,6,65,1,10,37800,1,11
2019,201901,39048,2019000525893,6501.6,2019000390481,20204,1,3,8514.0,0,0,1,21,6,1,100,0,0,6,63,1,10,12000,1,11
2019,201901,39203,2019000532880,17647.2,2019000392031,10904,1,1,17647.2,1,1,1,30,1,6,620,0,0,10,101,1,10,18000,1,11
2019,201901,39668,2019000557277,16563.6,2019000396681,50004,1,3,27244.8,0,0,2,56,4,1,100,0,0,8,81,1,10,32000,1,11
2019,201901,39977,2019000573515,4798.8,2019000399771,10004,1,1,4644.0,5,0,1,49,1,1,100,0,0,10,101,1,10,160000,1,11
2019,201901,39977,2019000573515,4798.8,2019000399771,10004,1,2,4798.8,5,0,2,46,1,1,100,0,0,10,101,1,10,50000,1,11
2019,201901,39977,2019000573515,4798.8,2019000399771,10004,1,7,4953.6,0,0,2,18,6,1,100,0,0,6,63,1,10,4000,1,11
2019,201901,40132,2019000580914,64396.8,2019000401321,10204,1,1,64396.8,0,0,1,49,1,1,100,0,0,6,65,1,10,54000,1,11
2019,201901,40442,2019000597596,13932.0,2019000404421,60004,1,1,13932.0,0,0,2,61,6,1,100,0,0,7,71,1,10,9000,1,11
2019,201901,40751,2019000612883,10836.0,2019000407511,12604,1,1,10990.8,0,0,2,28,6,1,100,0,0,10,101,1,10,75000,1,11
2019,201901,40906,2019000619714,12538.8,2019000409061,20304,1,1,12538.8,0,0,2,61,4,1,100,0,0,10,101,1,10,70000,1,11
2019,201901,41061,2019000627688,9288.0,2019000410611,10104,1,1,9288.0,0,0,1,36,4,1,100,0,0,11,114,1,10,6000,2,20
2019,201901,41061,2019000627688,9288.0,2019000410611,10104,1,3,16254.0,0,0,2,34,6,1,100,0,0,6,63,1,10,38000,1,11
2019,201901,41061,2019000627688,9288.0,2019000410611,10104,1,4,15170.4,0,0,1,26,6,1,100,1,100,10,101,1,10,42000,1,11
2019,201901,41216,2019000636046,11764.8,2019000412161,13404,1,1,11764.8,2,0,1,35,1,1,100,0,0,11,114,1,10,50000,1,11
2019,201901,41216,2019000636046,11764.8,2019000412161,13404,1,2,14860.8,2,0,2,36,1,1,100,0,0,10,101,1,10,31000,1,11
2019,201901,41370,2019000644502,19040.4,2019000413701,11704,1,1,19040.4,0,0,1,26,1,1,100,0,0,10,101,1,10,85000,1,11
2019,201901,41370,2019000644502,19040.4,2019000413701,11704,1,2,21826.8,0,0,2,33,1,1,100,0,0,10,101,1,10,85000,1,11
2019,201901,41990,2019000676338,18730.8,2019000419901,11504,1,1,18730.8,0,0,1,56,5,8,812,0,0,6,65,1,10,56000,2,20
2019,201901,42299,2019000692732,39319.2,2019000422991,10904,1,1,39319.2,1,0,1,47,1,1,100,0,0,7,71,1,10,120000,1,11
2019,201901,42299,2019000692732,39319.2,2019000422991,10904,1,2,31269.6,1,0,2,49,1,1,100,0,0,11,114,1,10,389000,1,11
2019,201901,42764,2019000717073,8514.0,2019000427641,11404,1,2,15634.8,0,0,1,38,6,1,100,0,0,6,63,1,10,11000,1,11
2019,201901,42918,2019000723885,15015.6,2019000429181,10504,1,1,15015.6,1,0,1,40,1,6,610,0,0,10,101,1,10,48000,1,11
2019,201901,42918,2019000723885,15015.6,2019000429181,10504,1,2,13158.0,1,0,2,37,1,6,610,0,0,6,63,1,10,25000,1,11
2019,201901,43073,2019000731469,13932.0,2019000430731,10704,1,1,13777.2,1,0,1,58,1,6,640,0,0,10,101,1,10,150000,1,11
2019,201901,43228,2019000739311,35139.6,2019000432281,60004,1,1,35139.6,0,0,2,52,6,1,100,0,0,7,71,1,10,10400,1,11
2019,201901,43383,2019000747433,11764.8,2019000433831,10004,1,2,14860.8,0,0,1,31,4,1,100,0,0,7,71,1,10,40000,2,20
2019,201901,43847,2019000771552,8204.4,2019000438471,11304,1,2,9133.2,0,0,1,64,1,1,100,0,0,6,65,1,10,25000,1,11
2019,201901,44002,2019000779604,7120.8,2019000440021,12104,1,1,7120.8,0,0,2,37,1,1,100,0,0,6,63,1,10,25000,1,11
2019,201901,44002,2019000779604,7120.8,2019000440021,12104,1,2,7430.4,0,0,1,45,1,1,100,0,0,6,63,1,10,30000,1,11
2019,201901,44621,2019000812221,21672.0,2019000446211,40004,1,1,21672.0,2,0,2,42,1,8,802,0,0,11,115,1,10,0,1,11
2019,201901,44621,2019000812221,21672.0,2019000446211,40004,1,2,12848.4,2,0,1,41,1,1,100,0,0,11,115,1,10,389000,1,11
2019,201901,44776,2019000818869,8823.6,2019000447761,10204,1,1,8823.6,0,0,1,55,4,1,100,0,0,6,63,1,10,90000,2,20
2019,201901,44931,2019000828187,21517.2,2019000449311,11504,1,1,21362.4,0,0,1,62,1,1,100,4,450,8,81,1,10,130000,1,11
2019,201901,44931,2019000828187,21517.2,2019000449311,11504,1,2,14241.6,0,0,2,61,1,1,100,1,100,6,63,1,10,30000,1,11
2019,201901,45240,2019000844777,15944.4,2019000452401,11504,1,1,16099.2,0,0,1,29,6,3,307,0,0,7,71,1,10,60000,1,11
2019,201901,45550,2019000860162,28328.4,2019000455501,13104,1,1,28173.6,1,0,1,50,1,1,100,0,0,10,101,1,10,63000,2,20
2019,201901,45550,2019000860162,28328.4,2019000455501,13104,1,2,28018.8,1,0,2,45,1,1,100,0,0,6,65,1,10,23000,1,11
2019,201901,45705,2019000868050,7585.2,2019000457051,12304,1,1,7585.2,0,0,2,46,4,1,100,0,0,8,81,1,10,52000,1,11
2019,201901,45860,2019000875745,12538.8,2019000458601,70004,1,1,12538.8,0,0,2,60,4,1,100,0,0,11,114,1,10,111000,1,11
2019,201901,46014,2019000882445,16254.0,2019000460141,10104,1,1,16254.0,3,2,1,34,1,1,100,0,0,11,116,1,10,125000,1,11
2019,201901,46014,2019000882445,16254.0,2019000460141,10104,1,2,15480.0,3,2,2,35,1,1,100,0,0,11,114,1,10,71000,1,11
2019,201901,46479,2019000904479,9288.0,2019000464791,10504,1,3,13622.4,3,0,2,52,6,1,100,0,0,11,114,1,10,14500,1,11
2019,201901,46479,2019000904479,9288.0,2019000464791,10504,1,4,13777.2,0,0,2,31,6,1,100,0,0,8,81,1,10,30000,1,11
2019,201901,46479,2019000904479,9288.0,2019000464791,10504,1,5,10836.0,0,0,2,22,6,1,100,0,0,10,101,1,10,15000,1,11
2019,201901,46634,2019000911709,20743.2,2019000466341,10304,1,1,20743.2,0,0,1,47,6,1,100,0,0,11,114,1,10,48000,1,13
2019,201901,46943,2019000927142,11300.4,2019000469431,12604,1,1,11300.4,0,0,2,50,2,1,100,0,0,7,71,1,10,9000,1,11
2019,201901,47408,2019000951848,18111.6,2019000474081,70004,1,1,18111.6,0,0,1,39,1,1,100,1,100,7,71,1,10,66000,2,20
2019,201901,47408,2019000951848,18111.6,2019000474081,70004,1,2,8823.6,0,0,2,30,1,1,100,0,0,11,114,1,10,47000,1,11
2019,201901,47562,2019000961010,13622.4,2019000475621,80004,1,1,13622.4,1,0,2,61,1,1,100,0,0,10,101,1,10,50000,1,11
2019,201901,47562,2019000961010,13622.4,2019000475621,80004,1,2,10681.2,1,0,1,55,1,1,100,0,0,7,71,1,10,25000,1,11
2019,201901,47562,2019000961010,13622.4,2019000475621,80004,1,3,17492.4,0,0,1,20,6,1,100,0,0,6,64,1,10,0,1,11
2019,201901,48027,2019000985037,10216.8,2019000480271,12604,1,1,10062.0,3,0,1,46,1,1,100,0,0,10,101,1,10,55000,1,11
2019,201901,48027,2019000985037,10216.8,2019000480271,12604,1,3,12384.0,0,0,2,21,6,1,100,0,0,7,71,1,10,8000,1,11
2019,201901,48027,2019000985037,10216.8,2019000480271,12604,1,4,10371.6,0,0,1,18,6,1,100,0,0,6,63,1,10,2000,1,11
2019,201901,48336,2019001000292,15170.4,2019000483361,11604,1,1,15170.4,0,0,2,31,1,7,700,0,0,10,101,1,10,30000,1,11
2019,201901,48336,2019001000292,15170.4,2019000483361,11604,1,2,13467.6,0,0,1,34,1,1,100,0,0,7,71,1,10,70000,1,11
2019,201901,48646,2019001015243,9288.0,2019000486461,80504,2,1,9288.0,5,1,1,43,6,7,700,1,100,6,63,1,10,22000,2,20
2019,201901,48646,2019001015243,9288.0,2019000486461,80504,2,3,12848.4,0,0,1,21,6,7,700,1,100,2,26,1,10,14000,1,11
2019,201901,48801,2019001022907,9907.2,2019000488011,10104,1,1,9907.2,0,0,1,57,4,1,100,0,0,7,71,1,10,30000,2,20
2019,201901,48956,2019001030227,11145.6,2019000489561,20104,1,1,11300.4,1,1,1,36,6,1,100,0,0,8,81,1,10,22900,1,11
2019,201901,49110,2019001038324,17956.8,2019000491101,13404,1,1,18111.6,0,0,2,55,4,1,100,0,0,11,114,1,10,52000,2,20
2019,201901,49265,2019001046399,14860.8,2019000492651,20904,1,1,14860.8,1,0,1,45,6,1,100,0,0,11,116,1,10,45000,1,11
2019,201901,49730,2019001071528,16254.0,2019000497301,12804,1,1,16254.0,2,0,1,43,1,1,100,0,0,7,71,1,10,94000,2,20
2019,201901,49730,2019001071528,16254.0,2019000497301,12804,1,3,24922.8,0,0,2,19,6,1,100,1,100,7,71,1,10,22000,1,11
2019,201901,50039,2019001086277,8049.6,2019000500391,11504,1,1,8049.6,0,0,2,26,1,1,100,0,0,11,114,1,10,30000,1,11
2019,201901,50039,2019001086277,8049.6,2019000500391,11504,1,2,11919.6,0,0,1,25,1,8,801,0,0,11,114,1,10,20000,1,11
2019,201901,50194,2019001094176,8823.6,2019000501941,80504,1,1,8823.6,0,0,2,29,6,1,100,0,0,8,81,1,10,65000,1,11
2019,201901,50349,2019001102510,9907.2,2019000503491,12104,1,1,10062.0,4,1,1,38,1,1,100,0,0,11,114,1,10,23000,1,11
2019,201901,50349,2019001102510,9907.2,2019000503491,12104,1,2,9752.4,4,1,2,38,1,1,100,0,0,10,101,1,10,79000,1,11
2019,201901,51123,2019001142198,13158.0,2019000511231,60004,1,1,13158.0,0,0,1,53,1,1,100,1,100,10,101,1,10,16000,1,11
2019,201901,51123,2019001142198,13158.0,2019000511231,60004,1,2,15170.4,0,0,2,59,1,1,100,0,0,10,101,1,10,45000,1,11
2019,201901,51278,2019001149709,5418.0,2019000512781,20104,1,1,5263.2,2,0,2,56,4,3,354,0,0,8,81,1,10,21000,1,11
2019,201901,51432,2019001157255,4489.2,2019000514321,11404,1,1,4489.2,2,0,2,39,4,1,100,0,0,8,81,1,10,6700,1,11
2019,201901,51432,2019001157255,4489.2,2019000514321,11404,1,2,4953.6,2,0,1,35,6,1,100,0,0,8,81,1,10,34400,1,11
2019,201901,51432,2019001157255,4489.2,2019000514321,11404,1,3,4644.0,0,0,1,19,6,1,100,0,0,6,63,1,10,7500,1,11
2019,201901,51587,2019001165139,19195.2,2019000515871,12904,1,2,18885.6,3,0,1,55,1,1,100,0,0,7,71,1,10,389000,1,11
2019,201901,51587,2019001165139,19195.2,2019000515871,12904,1,3,18266.4,0,0,2,22,6,1,100,1,100,10,101,1,10,35000,1,11
2019,201901,51587,2019001165139,19195.2,2019000515871,12904,1,5,18421.2,0,0,1,18,6,1,100,1,100,6,63,1,10,5000,1,11
2019,201901,51897,2019001180616,7585.2,2019000518971,11104,1,2,10216.8,2,0,1,30,1,3,315,0,0,6,65,1,10,31200,2,20
2019,201901,52052,2019001188793,13312.8,2019000520521,12804,1,1,13312.8,2,0,1,37,1,2,200,0,0,6,63,1,10,77000,1,11
2019,201901,52052,2019001188793,13312.8,2019000520521,12804,1,2,12848.4,2,0,2,32,1,1,100,0,0,11,116,1,10,74000,1,11
2019,201901,52206,2019001196832,11919.6,2019000522061,70004,1,1,11919.6,2,0,1,54,1,1,100,1,100,0,2,1,10,53000,1,11
2019,201901,52206,2019001196832,11919.6,2019000522061,70004,1,2,9907.2,2,0,2,57,1,1,100,1,100,0,2,1,10,10000,1,11
2019,201901,52206,2019001196832,11919.6,2019000522061,70004,1,3,33746.4,0,0,1,26,6,1,100,1,100,7,71,1,10,24000,1,11
2019,201901,52361,2019001204631,17182.8,2019000523611,12404,1,2,14706.0,1,0,2,51,1,4,400,0,0,8,81,1,10,6800,1,11
2019,201901,52361,2019001204631,17182.8,2019000523611,12404,1,5,20898.0,0,0,2,62,6,2,200,0,0,6,65,1,10,1000,1,11
2019,201901,52361,2019001204631,17182.8,2019000523611,12404,1,7,26161.2,0,0,1,40,4,2,200,0,0,10,101,1,10,28900,1,11
2019,201901,52361,2019001204631,17182.8,2019000523611,12404,1,8,21052.8,0,0,1,32,4,2,200,0,0,6,65,1,10,33000,1,11
2019,201901,52516,2019001213646,16099.2,2019000525161,10004,1,1,16099.2,1,0,1,63,1,1,100,0,0,10,101,1,10,65000,1,11
2019,201901,53290,2019001254324,13467.6,2019000532901,10104,1,3,16718.4,0,0,1,35,6,1,100,0,0,6,64,1,10,32000,2,20
2019,201901,53754,2019001276923,22600.8,2019000537541,80304,1,1,22446.0,0,0,2,39,1,1,100,4,498,7,71,1,10,43700,1,11
2019,201901,53754,2019001276923,22600.8,2019000537541,80304,1,2,18421.2,0,0,1,41,1,1,100,0,0,6,65,1,10,49900,1,11
2019,201901,54064,2019001292595,9752.4,2019000540641,13204,1,1,9597.6,2,0,2,55,1,1,100,0,0,7,71,1,10,52000,1,13
2019,201901,54064,2019001292595,9752.4,2019000540641,13204,1,2,9752.4,2,0,1,53,1,3,308,0,0,7,71,1,10,110000,1,11
2019,201901,54064,2019001292595,9752.4,2019000540641,13204,1,3,9442.8,0,0,1,18,6,1,100,0,0,6,65,1,10,6000,1,11
2019,201901,54219,2019001300567,6811.2,2019000542191,80004,1,1,6656.4,3,2,2,26,6,1,100,0,0,6,65,1,10,12000,1,11
2019,201901,54374,2019001308983,15015.6,2019000543741,11704,1,3,26006.4,0,0,2,36,6,1,100,0,0,10,101,1,10,22000,1,11
2019,201901,54528,2019001317182,16718.4,2019000545281,90004,1,1,16718.4,2,1,1,38,4,1,100,0,0,10,101,1,10,189000,1,11
2019,201901,54683,2019001324851,12384.0,2019000546831,20604,1,2,8668.8,0,0,1,39,1,1,100,0,0,11,116,1,10,108000,1,11
2019,201901,55457,2019001366128,9442.8,2019000554571,10404,1,1,9442.8,0,0,2,39,6,6,640,0,0,6,64,1,10,18000,1,11
2019,201901,56076,2019001396038,18266.4,2019000560761,11804,1,1,18266.4,3,0,1,43,6,1,100,1,100,6,64,1,10,50000,1,11
2019,201901,56076,2019001396038,18266.4,2019000560761,11804,1,2,17647.2,0,0,2,23,6,1,100,1,100,6,63,1,10,20000,1,11
2019,201901,56231,2019001404773,15634.8,2019000562311,10104,1,1,15634.8,1,1,1,35,1,2,200,0,0,7,71,1,10,68000,1,11
2019,201901,56231,2019001404773,15634.8,2019000562311,10104,1,2,18111.6,1,1,2,30,1,1,100,0,0,6,63,1,10,25000,1,11
2019,201901,56231,2019001404773,15634.8,2019000562311,10104,1,4,22291.2,1,0,2,52,3,1,100,0,0,10,101,1,10,30000,1,11
2019,201901,56386,2019001412005,7275.6,2019000563861,12304,1,1,7120.8,3,0,1,40,1,1,100,1,100,3,30,1,10,0,1,11
2019,201901,57160,2019010077293,2012.4,2019000571601,60005,4,1,2012.4,0,0,1,50,6,1,100,0,0,6,65,1,10,24600,1,11
2019,201901,57779,2019010137589,25851.6,2019000577791,90005,4,1,25851.6,0,0,1,22,6,1,100,0,0,7,71,1,14,40000,1,12
2019,201901,57934,2019000001527,3405.6,2019000579341,190005,1,1,3250.8,1,0,2,47,1,1,100,0,0,8,81,1,10,52000,1,11
2019,201901,57934,2019000001527,3405.6,2019000579341,190005,1,2,3096.0,1,0,1,48,1,1,100,0,0,6,63,1,10,36000,1,11
2019,201901,57934,2019000001527,3405.6,2019000579341,190005,1,3,9907.2,0,0,2,22,6,1,100,0,0,7,71,1,10,21000,1,11
2019,201901,58244,2019000037554,17802.0,2019000582441,160005,1,1,17956.8,0,0,2,44,6,1,100,0,0,10,101,1,10,41600,1,11
2019,201901,58398,2019000055072,7275.6,2019000583981,60005,1,3,3715.2,0,0,1,48,6,1,100,1,100,7,71,1,10,28700,1,11
2019,201901,58553,2019000071296,53870.4,2019000585531,100005,1,1,54025.2,0,0,2,47,6,2,200,0,0,10,101,1,10,45000,1,11
2019,201901,58708,2019000090248,21672.0,2019000587081,30005,1,2,13932.0,0,0,2,65,1,8,826,0,0,6,65,1,10,39000,1,11
2019,201901,58863,2019000107157,4024.8,2019000588631,80005,1,1,4024.8,0,0,2,46,1,1,100,0,0,6,63,1,10,38000,1,11
2019,201901,58863,2019000107157,4024.8,2019000588631,80005,1,2,4179.6,0,0,1,56,1,1,100,0,0,6,63,1,10,30000,2,20
2019,201901,59172,2019000146838,6346.8,2019000591721,30005,1,1,6346.8,2,0,2,32,1,1,100,0,0,8,81,1,10,0,1,11
2019,201901,59172,2019000146838,6346.8,2019000591721,30005,1,2,11919.6,2,0,1,32,1,1,100,0,0,7,71,1,10,0,1,11
2019,201901,59637,2019000197691,11764.8,2019000596371,110005,1,1,11919.6,0,0,2,62,5,1,100,0,0,8,81,1,10,27000,1,11
2019,201901,59946,2019000230304,6192.0,2019000599461,110005,1,1,6192.0,1,0,1,49,4,1,100,0,0,10,101,1,10,402000,1,11
2019,201901,59946,2019000230304,6192.0,2019000599461,110005,1,2,9907.2,0,0,1,18,6,1,100,0,0,6,65,1,10,5000,1,11
2019,201901,60256,2019000267296,1548.0,2019000602561,60005,1,1,1393.2,0,0,2,58,4,1,100,0,0,6,64,1,10,49000,1,11
2019,201901,60256,2019000267296,1548.0,2019000602561,60005,1,2,2167.2,0,0,1,59,4,1,100,0,0,6,63,1,10,65000,1,11
2019,201901,60720,2019000322969,1702.8,2019000607201,100005,1,1,1702.8,2,1,2,39,4,1,100,0,0,11,114,1,10,59000,1,11
2019,201901,60875,2019000339030,1857.6,2019000608751,200005,1,1,1702.8,0,0,1,33,6,1,100,0,0,6,63,1,10,50000,1,11
2019,201901,61030,2019000357866,3560.4,2019000610301,130005,1,2,1393.2,1,1,1,26,1,1,100,0,0,7,71,1,10,84000,1,11
2019,201901,61185,2019000374615,13003.2,2019000611851,140005,1,1,13158.0,0,0,2,29,1,1,100,0,0,8,81,1,10,20000,1,11
2019,201901,61185,2019000374615,13003.2,2019000611851,140005,1,2,14860.8,0,0,1,35,1,3,304,0,0,7,71,1,10,50000,1,11
2019,201901,61340,2019000391205,2631.6,2019000613401,190005,1,1,2786.4,0,0,2,57,1,1,100,0,0,8,81,1,10,64000,1,11
2019,201901,61340,2019000391205,2631.6,2019000613401,190005,1,2,1702.8,0,0,1,51,1,1,100,0,0,6,63,1,10,26000,1,11
2019,201901,61959,2019000458240,16254.0,2019000619591,90005,1,2,22291.2,0,0,2,19,6,1,100,0,0,6,63,1,10,5000,1,11
2019,201901,61959,2019000458240,16254.0,2019000619591,90005,1,3,22446.0,0,0,2,19,6,1,100,0,0,6,63,1,10,6000,1,11
2019,201901,62114,2019000477295,20588.4,2019000621141,100005,1,1,20433.6,0,0,2,48,1,1,100,0,0,10,101,1,10,120000,1,11
2019,201901,62114,2019000477295,20588.4,2019000621141,100005,1,2,20278.8,0,0,1,52,1,1,100,0,0,6,63,1,10,130000,1,11
2019,201901,62578,2019000529075,9597.6,2019000625781,40005,1,1,9597.6,2,0,2,46,1,1,100,0,0,6,65,1,10,55000,1,11
2019,201901,62578,2019000529075,9597.6,2019000625781,40005,1,2,9907.2,2,0,1,46,1,1,100,0,0,6,63,1,10,60000,1,11
2019,201901,62733,2019000547231,15480.0,2019000627331,200005,1,1,15480.0,2,0,2,45,1,1,100,0,0,10,101,1,10,80000,1,11
2019,201901,62733,2019000547231,15480.0,2019000627331,200005,1,2,13622.4,2,0,1,48,1,1,100,0,0,6,63,1,10,40000,1,11
2019,201901,63197,2019000601146,1702.8,2019000631971,130005,1,1,1702.8,0,0,1,65,1,1,100,0,0,6,63,1,10,21800,1,11
2019,201901,63197,2019000601146,1702.8,2019000631971,130005,1,2,1083.6,0,0,2,59,1,1,100,0,0,11,114,1,10,44200,1,11
2019,201901,63352,2019000618247,17492.4,2019000633521,60005,1,1,17492.4,1,1,1,31,1,8,802,0,0,7,71,1,10,42000,1,11
2019,201901,63352,2019000618247,17492.4,2019000633521,60005,1,2,26935.2,1,1,2,24,1,1,100,0,0,7,71,1,10,35000,1,11
2019,201901,63507,2019000635593,24148.8,2019000635071,150005,1,2,22755.6,0,0,2,61,1,8,802,0,0,7,71,1,10,34000,1,11
2019,201901,63816,2019000672910,6037.2,2019000638161,20005,1,2,7430.4,1,0,1,50,1,1,100,0,0,11,115,1,10,55000,1,11
2019,201901,63971,2019000690941,12384.0,2019000639711,50005,1,1,12384.0,0,0,2,29,6,2,200,0,0,7,71,1,10,22000,1,11
2019,201901,64126,2019000708995,25077.6,2019000641261,150005,1,1,25077.6,0,0,2,45,4,1,100,0,0,8,81,1,10,73000,1,11
2019,201901,64281,2019000725771,20124.0,2019000642811,90005,1,1,20124.0,2,2,1,35,1,2,200,0,0,10,101,1,10,45000,1,11
2019,201901,64281,2019000725771,20124.0,2019000642811,90005,1,2,14086.8,2,2,2,37,1,2,200,0,0,11,114,1,10,60000,1,11
2019,201901,64590,2019000760290,4798.8,2019000645901,130005,1,1,4798.8,1,1,1,24,1,1,100,0,0,8,81,1,10,1800,1,11
2019,201901,64900,2019000796481,4798.8,2019000649001,80005,1,1,4644.0,1,0,2,42,6,1,100,0,0,6,63,1,10,24000,1,11
2019,201901,64900,2019000796481,4798.8,2019000649001,80005,1,3,13312.8,0,0,1,45,3,2,200,0,0,6,61,1,10,83000,1,11
2019,201901,65055,2019000814698,6966.0,2019000650551,10005,1,1,6966.0,0,0,1,29,6,1,100,1,100,8,81,1,10,60000,1,11
2019,201901,65364,2019000853605,21826.8,2019000653641,30005,1,1,21826.8,0,0,1,62,1,1,100,0,0,6,63,1,10,0,1,11
2019,201901,65364,2019000853605,21826.8,2019000653641,30005,1,2,25387.2,0,0,2,62,1,1,100,0,0,6,63,1,10,36000,1,11
2019,201901,65519,2019000873348,12384.0,2019000655191,180005,1,1,12384.0,0,0,2,64,1,1,100,0,0,6,63,1,10,35000,1,11
2019,201901,65829,2019000908157,9288.0,2019000658291,30005,1,1,9288.0,1,1,1,34,1,1,100,0,0,7,71,1,10,46000,1,11
2019,201901,65829,2019000908157,9288.0,2019000658291,30005,1,2,9597.6,1,1,2,30,1,1,100,0,0,10,101,1,10,36000,1,11
2019,201901,65984,2019000925975,8049.6,2019000659841,80005,1,3,12074.4,0,0,1,24,6,1,100,0,0,6,64,1,10,800,1,11
2019,201901,66138,2019000942155,10216.8,2019000661381,120005,1,1,10216.8,1,0,2,32,4,1,100,0,0,8,81,1,10,15700,1,11
2019,201901,66138,2019000942155,10216.8,2019000661381,120005,1,2,11145.6,1,0,1,32,6,1,100,0,0,6,64,1,10,38000,1,11
2019,201901,66293,2019000961501,7120.8,2019000662931,140005,1,1,7120.8,0,0,2,58,4,1,100,0,0,6,63,1,10,33800,1,11
2019,201901,66448,2019000977800,13467.6,2019000664481,80005,1,1,13622.4,3,0,1,40,1,1,100,0,0,10,101,1,10,43000,1,11
2019,201901,66603,2019000996025,38080.8,2019000666031,180005,1,1,38080.8,0,0,2,39,6,2,200,0,0,7,71,1,10,40000,1,11
2019,201901,66603,2019000996025,38080.8,2019000666031,180005,1,2,16718.4,0,0,1,34,6,2,200,0,0,6,63,1,10,36000,1,11
2019,201901,66758,2019001012739,19040.4,2019000667581,60005,1,1,19040.4,0,0,1,36,4,1,100,0,0,6,64,1,10,25000,1,11
2019,201901,66912,2019001028220,25077.6,2019000669121,110005,1,1,25077.6,2,0,2,40,1,1,100,0,0,10,101,1,10,50000,1,11
2019,201901,66912,2019001028220,25077.6,2019000669121,110005,1,2,22446.0,2,0,1,44,1,6,680,0,0,6,63,1,10,95000,1,11
2019,201901,66912,2019001028220,25077.6,2019000669121,110005,1,3,40248.0,0,0,1,20,6,8,822,0,0,7,71,1,10,2000,1,11
2019,201901,66912,2019001028220,25077.6,2019000669121,110005,1,5,40557.6,0,0,1,19,6,6,680,0,0,6,63,1,10,12200,1,11
2019,201901,67067,2019001043692,9752.4,2019000670671,50005,1,2,15634.8,0,0,1,21,6,1,100,0,0,7,71,1,10,0,1,11
2019,201901,67222,2019001063195,2322.0,2019000672221,60005,1,1,2322.0,0,0,2,42,4,1,100,0,0,6,63,1,10,30000,1,11
2019,201901,67532,2019001096365,27090.0,2019000675321,140005,1,2,42570.0,0,0,1,24,1,1,100,0,0,8,81,1,10,21000,1,11
2019,201901,67686,2019001113511,18111.6,2019000676861,170005,1,2,36532.8,0,0,2,24,6,2,200,0,0,6,63,1,10,1700,1,11
2019,201901,67841,2019001131635,21362.4,2019000678411,20005,1,1,21362.4,0,0,1,24,6,1,100,0,0,6,63,1,10,24700,1,11
2019,201901,68151,2019001169893,15480.0,2019000681511,80005,1,1,15480.0,0,0,2,26,6,1,100,0,0,10,101,1,10,33300,1,11
2019,201901,68151,2019001169893,15480.0,2019000681511,80005,1,2,12229.2,0,0,2,23,6,1,100,0,0,10,101,1,10,32800,1,11
2019,201901,68770,2019001239995,3560.4,2019000687701,10005,1,1,3560.4,0,0,2,54,1,1,100,0,0,6,63,1,10,40000,1,11
2019,201901,68770,2019001239995,3560.4,2019000687701,10005,1,2,2941.2,0,0,1,57,1,1,100,0,0,6,65,1,10,90000,1,11
2019,201901,68925,2019001256538,5263.2,2019000689251,110005,1,1,5263.2,2,0,1,38,1,1,100,0,0,10,101,1,10,70000,1,11
2019,201901,68925,2019001256538,5263.2,2019000689251,110005,1,2,7275.6,2,0,2,37,1,1,100,0,0,11,114,1,10,45000,1,11
